trade_id,trader_id,asset_id,trade_type,quantity,price,trade_date
34442,230,10,SELL,351,1416.36,2022-08-14
34443,421,2,SELL,853,1522.17,2023-06-16
34444,124,4,BUY,339,666.93,2022-12-21
34445,88,2,SELL,141,1792.36,2022-04-16
34446,849,5,BUY,606,266.71,2022-12-04
34447,141,3,SELL,887,1447.42,2023-12-18
34448,916,10,SELL,278,1079.2,2023-06-13
34449,785,10,BUY,616,2491.66,2023-08-19
34450,51,3,BUY,271,738.08,2022-04-21
34451,987,5,BUY,338,2292.12,2022-08-26
34452,567,4,SELL,675,1433.3,2022-11-04
34453,929,6,SELL,594,2700.06,2022-04-17
34454,405,5,SELL,749,1360.14,2022-10-10
34455,337,10,SELL,711,2226.51,2022-07-14
34456,662,5,BUY,543,152.0,2022-05-22
34457,665,3,BUY,67,2186.19,2023-04-04
34458,963,4,BUY,227,2224.94,2024-01-25
34459,731,3,SELL,968,555.8,2022-04-23
34460,731,3,SELL,157,991.89,2022-07-21
34461,366,10,BUY,294,1493.15,2022-07-19
34462,908,9,BUY,847,2616.14,2022-01-27
34463,911,10,SELL,66,836.6,2024-04-07
34464,998,6,BUY,838,1693.4,2022-07-22
34465,980,10,BUY,111,969.39,2024-01-02
34466,854,2,SELL,717,833.2,2022-01-31
34467,258,1,BUY,399,2167.7,2024-01-13
34468,388,3,BUY,912,1391.91,2022-01-28
34469,45,3,SELL,727,1413.2,2022-03-30
34470,269,4,SELL,880,1630.65,2023-12-31
34471,311,4,SELL,615,2252.91,2024-03-30
34472,672,5,SELL,167,1553.65,2022-12-20
34473,278,4,BUY,316,627.84,2023-11-13
34474,857,2,BUY,822,2186.9,2022-04-22
34475,475,1,BUY,45,2847.94,2023-12-05
34476,567,10,BUY,598,1861.71,2024-02-18
34477,145,7,SELL,594,2847.73,2024-05-15
34478,966,9,BUY,772,1499.57,2022-04-14
34479,235,9,BUY,292,979.62,2022-01-05
34480,691,1,BUY,980,151.43,2022-05-24
34481,720,9,BUY,974,2550.77,2024-02-21
34482,136,1,BUY,84,583.88,2022-09-26
34483,445,1,BUY,139,1112.11,2024-04-02
34484,353,2,SELL,641,2228.07,2024-03-04
34485,394,10,BUY,838,1706.44,2023-05-23
34486,994,6,SELL,784,1692.45,2023-04-02
34487,275,9,SELL,366,577.37,2023-03-08
34488,384,5,SELL,567,2723.84,2023-01-06
34489,910,9,BUY,181,224.29,2023-07-09
34490,323,9,SELL,612,778.65,2022-03-12
34491,183,8,SELL,64,391.95,2023-12-16
34492,573,7,BUY,24,20.23,2022-11-17
34493,440,3,BUY,575,524.67,2023-05-08
34494,63,10,BUY,843,1043.55,2022-05-14
34495,873,3,SELL,66,399.84,2024-03-04
34496,727,4,BUY,856,999.75,2022-09-29
34497,872,9,SELL,308,2369.21,2023-09-13
34498,651,3,SELL,260,598.99,2022-06-20
34499,943,8,SELL,706,103.46,2022-12-18
34500,646,8,BUY,936,2604.26,2022-01-24
34501,34,6,SELL,713,847.39,2023-03-06
34502,705,2,SELL,552,331.73,2023-06-12
34503,867,6,BUY,979,1286.76,2023-12-29
34504,985,4,BUY,167,847.17,2022-08-30
34505,832,7,SELL,466,1669.95,2022-10-13
34506,477,1,BUY,649,2804.93,2024-02-26
34507,87,3,SELL,892,530.47,2023-04-15
34508,210,8,SELL,684,2798.73,2023-03-30
34509,462,1,BUY,925,2402.22,2023-04-11
34510,81,10,BUY,381,1918.29,2024-04-28
34511,322,3,BUY,209,1555.34,2023-11-07
34512,415,3,SELL,744,1661.62,2022-05-09
34513,851,8,SELL,435,909.56,2023-02-19
34514,992,1,SELL,901,1710.59,2024-03-05
34515,190,10,BUY,935,1474.09,2022-08-03
34516,950,5,BUY,987,1359.02,2023-06-13
34517,860,7,BUY,44,199.44,2023-07-22
34518,233,4,BUY,655,1855.25,2023-04-21
34519,392,10,BUY,505,479.15,2022-07-11
34520,938,3,SELL,491,1400.05,2023-02-15
34521,169,10,BUY,217,875.96,2022-10-27
34522,443,6,SELL,830,2698.98,2023-01-24
34523,763,5,SELL,85,2010.15,2024-01-01
34524,168,2,SELL,40,832.69,2024-05-14
34525,231,6,SELL,795,2773.44,2024-01-26
34526,150,3,BUY,727,1689.61,2024-02-22
34527,664,9,BUY,402,1277.04,2022-12-12
34528,550,3,BUY,462,554.5,2022-09-01
34529,386,9,BUY,909,985.86,2022-03-18
34530,381,6,SELL,937,134.17,2022-08-14
34531,809,8,BUY,725,1319.39,2022-06-13
34532,275,9,SELL,564,614.94,2023-05-30
34533,617,8,SELL,346,926.4,2023-05-08
34534,898,2,BUY,489,2595.47,2024-01-16
34535,860,3,SELL,442,1020.95,2022-08-12
34536,864,8,SELL,674,2432.56,2024-01-27
34537,62,5,SELL,583,2610.43,2022-05-14
34538,467,10,BUY,258,1275.4,2022-07-07
34539,528,4,BUY,334,2912.33,2023-04-15
34540,862,6,BUY,302,1233.55,2024-05-16
34541,150,6,BUY,520,2444.73,2023-05-21
34542,142,7,SELL,497,2858.36,2022-06-18
34543,116,5,SELL,318,36.58,2023-12-15
34544,824,1,SELL,604,1072.97,2022-12-05
34545,65,8,BUY,202,2310.84,2023-07-29
34546,429,1,BUY,98,2491.15,2022-10-10
34547,310,4,BUY,787,2559.36,2022-01-02
34548,706,3,BUY,221,2285.11,2023-09-19
34549,854,3,BUY,272,989.61,2024-04-19
34550,430,6,SELL,33,2411.41,2024-01-04
34551,161,8,BUY,198,1701.24,2023-01-11
34552,975,5,SELL,625,597.03,2023-08-30
34553,306,6,BUY,45,608.54,2023-01-16
34554,361,6,BUY,716,673.1,2022-01-20
34555,278,1,BUY,219,508.66,2024-04-25
34556,296,7,BUY,947,909.4,2022-03-02
34557,551,1,BUY,65,2212.19,2022-06-04
34558,873,7,BUY,915,2784.59,2023-07-20
34559,169,8,SELL,856,739.75,2023-04-26
34560,459,4,BUY,501,1756.58,2024-06-07
34561,580,8,SELL,986,261.21,2023-11-04
34562,7,6,BUY,249,1662.13,2023-08-14
34563,597,6,SELL,839,2409.27,2022-09-02
34564,711,9,BUY,583,1923.78,2023-09-19
34565,132,6,BUY,151,1677.9,2024-05-30
34566,588,5,BUY,486,2057.61,2023-04-18
34567,762,10,SELL,136,1049.92,2022-08-09
34568,347,10,BUY,361,1838.6,2023-04-14
34569,955,6,BUY,902,188.51,2022-03-04
34570,721,8,SELL,169,854.23,2023-12-18
34571,596,9,BUY,823,496.36,2023-03-12
34572,735,10,BUY,619,2347.37,2022-04-29
34573,253,10,BUY,897,353.81,2022-02-14
34574,410,8,BUY,641,2121.23,2023-07-14
34575,543,8,SELL,316,1133.79,2024-05-30
34576,355,7,SELL,601,1321.95,2022-12-11
34577,713,1,BUY,141,2045.12,2024-03-15
34578,965,4,BUY,107,2466.45,2023-02-28
34579,564,4,BUY,281,1133.4,2023-09-09
34580,368,3,SELL,485,444.07,2022-02-28
34581,584,4,SELL,272,1833.75,2022-04-06
34582,511,2,BUY,816,2835.62,2024-02-29
34583,533,3,SELL,911,583.98,2022-04-20
34584,528,3,BUY,640,1444.99,2022-10-13
34585,947,10,SELL,931,169.81,2022-04-15
34586,528,1,BUY,39,695.6,2023-01-04
34587,402,7,SELL,459,1737.59,2023-07-09
34588,175,4,BUY,689,1968.2,2022-08-19
34589,824,8,SELL,86,633.41,2023-08-21
34590,924,9,SELL,275,2674.47,2022-01-06
34591,850,2,SELL,869,2225.23,2024-05-10
34592,78,2,BUY,260,1922.08,2024-05-14
34593,440,2,SELL,384,479.1,2022-05-03
34594,752,8,BUY,178,1308.13,2022-01-22
34595,549,2,SELL,184,2458.12,2022-06-02
34596,232,6,BUY,601,1965.55,2022-07-24
34597,400,5,SELL,744,19.07,2022-01-24
34598,213,10,BUY,6,729.95,2023-06-06
34599,193,9,BUY,891,2211.47,2022-12-26
34600,572,2,BUY,380,1182.62,2022-04-21
34601,701,1,SELL,365,1344.5,2023-04-20
34602,267,2,SELL,987,1295.8,2023-03-30
34603,126,10,SELL,373,2201.98,2022-09-03
34604,715,5,BUY,258,1123.46,2024-06-16
34605,834,8,SELL,687,2190.08,2023-05-09
34606,382,8,SELL,715,2732.89,2022-06-28
34607,544,2,SELL,614,427.24,2024-05-06
34608,502,5,BUY,714,2933.82,2022-05-25
34609,403,2,BUY,21,1019.13,2022-05-23
34610,824,7,BUY,594,2839.35,2022-04-27
34611,261,10,SELL,124,1449.1,2022-08-09
34612,387,8,SELL,868,1890.45,2022-05-05
34613,412,5,SELL,134,2370.41,2022-04-26
34614,346,1,BUY,941,622.92,2023-02-23
34615,983,7,SELL,592,1057.98,2023-07-02
34616,94,3,BUY,467,971.51,2023-10-29
34617,328,2,BUY,573,2502.27,2022-07-26
34618,100,6,SELL,607,95.6,2024-05-16
34619,797,2,SELL,762,878.44,2022-10-21
34620,461,10,BUY,497,1273.47,2023-08-18
34621,315,8,SELL,849,60.78,2023-07-08
34622,25,3,BUY,780,1032.73,2023-05-29
34623,918,2,BUY,340,1150.57,2023-02-03
34624,494,8,SELL,664,405.15,2023-04-06
34625,353,6,BUY,521,2730.65,2022-05-25
34626,869,4,SELL,696,2561.86,2022-10-20
34627,117,5,SELL,174,1630.8,2022-02-16
34628,199,10,SELL,854,2953.18,2023-01-07
34629,279,7,BUY,158,2512.58,2023-05-30
34630,582,4,BUY,946,172.72,2022-04-24
34631,847,7,SELL,701,450.49,2023-06-28
34632,79,6,SELL,519,649.0,2022-07-30
34633,424,5,BUY,123,468.06,2023-08-02
34634,354,3,BUY,911,1826.25,2023-11-01
34635,526,1,SELL,193,2107.93,2024-06-15
34636,541,8,SELL,655,2705.01,2023-05-21
34637,656,7,SELL,274,2428.33,2022-10-01
34638,477,6,BUY,917,482.39,2024-04-07
34639,855,4,SELL,175,110.26,2024-06-05
34640,10,5,BUY,321,1344.86,2024-01-02
34641,559,5,BUY,331,2921.43,2022-11-01
34642,503,2,BUY,749,1378.56,2022-04-10
34643,260,6,BUY,528,1454.46,2023-01-19
34644,524,5,BUY,418,2023.87,2023-08-03
34645,810,1,SELL,976,86.51,2024-05-13
34646,738,9,BUY,715,2370.69,2024-04-27
34647,772,7,BUY,265,2424.6,2024-01-15
34648,596,2,SELL,492,1055.65,2022-04-23
34649,860,6,SELL,132,1151.55,2023-08-19
34650,860,1,BUY,834,479.42,2022-03-12
34651,6,2,SELL,316,167.07,2022-12-29
34652,910,7,BUY,278,2868.61,2024-01-16
34653,759,3,BUY,518,410.28,2022-12-21
34654,35,7,SELL,797,2820.76,2024-02-13
34655,175,6,SELL,12,1899.29,2022-11-05
34656,442,5,BUY,453,2961.19,2023-11-25
34657,577,10,SELL,760,1360.36,2024-02-23
34658,147,9,SELL,146,2446.41,2023-09-08
34659,569,10,BUY,225,770.53,2022-09-08
34660,193,5,BUY,888,214.24,2023-12-08
34661,13,5,SELL,384,2071.84,2022-02-04
34662,904,8,BUY,194,2680.85,2024-05-10
34663,530,7,SELL,407,202.95,2022-04-25
34664,246,1,BUY,492,1560.51,2023-07-01
34665,675,10,SELL,554,2012.46,2024-05-09
34666,855,2,SELL,161,2119.12,2023-08-12
34667,114,4,BUY,832,156.12,2023-02-28
34668,794,9,BUY,760,2598.35,2023-07-22
34669,233,7,BUY,5,977.63,2023-12-09
34670,678,2,BUY,543,892.44,2024-01-06
34671,980,8,BUY,253,206.48,2024-04-07
34672,322,1,BUY,317,1771.97,2024-05-01
34673,538,8,SELL,240,1237.57,2023-05-15
34674,126,5,SELL,14,2844.66,2022-04-21
34675,313,1,SELL,564,351.71,2023-01-23
34676,511,3,BUY,901,800.65,2022-04-29
34677,484,7,SELL,790,778.38,2024-04-19
34678,281,7,BUY,662,2830.8,2024-01-04
34679,798,8,BUY,796,463.43,2023-04-11
34680,978,4,SELL,755,2965.18,2023-04-27
34681,903,6,BUY,445,2722.8,2022-03-12
34682,283,7,SELL,9,2564.37,2024-06-03
34683,651,8,SELL,860,1788.74,2022-09-26
34684,613,3,BUY,707,2945.04,2024-05-01
34685,392,5,BUY,374,879.83,2023-09-16
34686,523,8,SELL,765,1029.89,2022-11-02
34687,382,6,SELL,364,2140.55,2023-12-14
34688,216,1,BUY,636,2040.29,2022-02-09
34689,542,2,BUY,295,2508.63,2022-10-21
34690,606,3,SELL,507,2239.6,2024-04-29
34691,116,7,BUY,233,2010.94,2023-03-14
34692,509,10,BUY,602,2418.87,2023-03-02
34693,500,3,BUY,590,2960.18,2024-04-16
34694,271,9,BUY,65,1838.21,2024-01-20
34695,440,9,SELL,394,1563.76,2023-06-23
34696,291,8,BUY,415,463.02,2022-05-18
34697,39,9,BUY,48,1193.71,2022-05-25
34698,24,8,SELL,359,1661.97,2022-11-06
34699,776,9,BUY,561,151.24,2023-10-17
34700,43,4,SELL,209,2898.98,2024-02-02
34701,170,4,BUY,37,261.75,2024-04-15
34702,340,5,SELL,68,2992.68,2023-07-24
34703,169,7,SELL,617,745.9,2023-09-18
34704,815,9,BUY,260,2170.83,2023-04-08
34705,538,4,SELL,591,1452.73,2023-01-10
34706,692,7,SELL,420,175.22,2023-05-13
34707,472,6,BUY,84,668.19,2023-04-22
34708,662,9,SELL,244,2889.8,2022-12-20
34709,645,9,BUY,873,1572.16,2022-06-20
34710,143,9,SELL,418,2468.1,2023-02-14
34711,676,5,BUY,844,2712.63,2022-09-08
34712,101,3,BUY,520,72.46,2024-04-19
34713,575,6,BUY,36,2168.24,2022-07-13
34714,605,2,SELL,670,1269.16,2022-02-23
34715,719,7,BUY,677,333.02,2024-05-29
34716,475,7,BUY,153,1371.42,2022-03-29
34717,945,2,SELL,206,2835.35,2022-03-02
34718,311,6,SELL,225,1423.95,2024-04-29
34719,584,4,SELL,545,706.48,2023-09-16
34720,60,7,SELL,466,1440.7,2023-04-11
34721,953,8,BUY,284,1387.99,2023-12-14
34722,29,10,BUY,6,901.26,2023-10-02
34723,531,1,BUY,955,1519.69,2023-04-07
34724,991,5,SELL,98,1655.87,2023-10-21
34725,73,9,SELL,479,793.49,2023-08-12
34726,394,2,SELL,88,2977.84,2022-04-27
34727,869,4,BUY,536,1111.41,2023-03-19
34728,394,8,BUY,528,2139.38,2022-11-30
34729,758,5,BUY,436,2769.89,2024-03-30
34730,481,8,SELL,317,489.96,2023-08-15
34731,473,10,BUY,435,474.29,2022-12-23
34732,313,10,SELL,127,1197.63,2024-04-12
34733,438,1,SELL,133,2463.29,2022-04-01
34734,952,7,BUY,198,1920.06,2023-12-06
34735,324,6,BUY,681,1363.39,2023-08-18
34736,965,2,BUY,494,1312.52,2023-08-28
34737,87,7,SELL,202,1775.74,2024-02-20
34738,359,3,SELL,471,787.21,2022-03-24
34739,695,4,SELL,443,2484.06,2024-01-17
34740,197,6,BUY,483,957.83,2022-03-26
34741,756,3,SELL,841,1768.96,2022-01-23
34742,840,1,BUY,828,135.47,2022-01-26
34743,977,10,BUY,102,1138.54,2024-02-04
34744,385,1,SELL,370,2057.72,2022-08-09
34745,118,6,SELL,866,317.45,2023-09-17
34746,498,4,SELL,389,2318.81,2023-06-04
34747,908,7,SELL,978,754.55,2023-10-30
34748,931,9,BUY,833,2702.03,2023-07-28
34749,884,8,SELL,936,1181.23,2022-04-21
34750,462,3,BUY,742,2315.47,2023-12-30
34751,496,7,BUY,850,1796.73,2022-12-26
34752,594,1,BUY,127,1260.58,2022-11-13
34753,970,2,SELL,554,1284.61,2023-06-14
34754,247,9,BUY,553,113.86,2023-09-05
34755,975,10,BUY,703,2093.55,2024-06-18
34756,234,8,SELL,28,2512.34,2023-11-04
34757,417,7,BUY,683,647.26,2022-03-08
34758,467,10,SELL,921,2460.57,2022-03-02
34759,482,2,SELL,332,2242.21,2023-07-18
34760,365,2,SELL,720,2645.64,2022-06-23
34761,153,7,SELL,696,2733.87,2023-07-29
34762,272,7,SELL,647,768.98,2023-02-13
34763,392,6,BUY,689,441.91,2022-08-01
34764,547,10,BUY,473,2646.04,2022-01-10
34765,725,5,BUY,189,2377.69,2024-04-23
34766,723,6,SELL,379,89.16,2023-08-07
34767,430,9,SELL,883,2213.28,2023-12-03
34768,651,4,SELL,845,1016.43,2024-03-20
34769,189,10,BUY,147,1291.8,2022-01-10
34770,812,1,BUY,43,1815.75,2022-12-28
34771,907,9,BUY,754,2866.45,2022-10-26
34772,252,8,SELL,694,326.7,2022-05-15
34773,395,2,SELL,281,46.89,2023-08-25
34774,662,4,BUY,152,1967.21,2024-05-05
34775,853,3,BUY,227,21.88,2023-04-25
34776,219,3,BUY,740,2981.11,2022-03-25
34777,594,6,BUY,45,218.0,2022-05-21
34778,190,7,SELL,744,1425.58,2023-06-22
34779,234,8,SELL,627,1440.17,2024-01-30
34780,688,7,SELL,960,783.85,2022-07-26
34781,232,9,BUY,836,190.94,2024-01-12
34782,358,2,SELL,574,2249.0,2022-05-22
34783,478,10,BUY,137,2629.96,2023-04-26
34784,575,4,BUY,718,957.69,2022-10-11
34785,947,2,SELL,601,2526.62,2022-12-03
34786,429,3,SELL,910,2734.65,2022-06-08
34787,237,10,SELL,875,2936.5,2023-04-21
34788,33,1,BUY,239,2101.08,2023-01-15
34789,213,8,SELL,458,1302.87,2022-06-24
34790,572,5,BUY,599,2538.72,2023-10-30
34791,379,5,SELL,331,1373.26,2022-10-29
34792,2,8,BUY,722,2348.63,2022-03-21
34793,909,9,BUY,661,2738.09,2022-10-03
34794,450,9,BUY,606,1929.03,2023-06-23
34795,569,10,SELL,858,2164.83,2024-01-18
34796,427,9,SELL,471,2252.91,2023-06-12
34797,813,2,BUY,420,2453.92,2024-02-26
34798,799,7,SELL,272,1035.38,2022-03-20
34799,650,7,SELL,670,2718.13,2023-11-23
34800,279,4,SELL,201,2680.04,2024-05-09
34801,214,5,SELL,75,2286.14,2023-12-10
34802,751,6,BUY,792,41.19,2023-11-05
34803,285,7,SELL,968,1819.67,2022-10-04
34804,993,2,BUY,506,2547.55,2024-02-04
34805,543,10,SELL,89,2513.11,2023-01-05
34806,718,2,BUY,393,2576.04,2022-03-19
34807,970,2,BUY,642,2717.26,2022-03-15
34808,274,5,SELL,245,2718.85,2024-02-13
34809,11,6,BUY,225,2611.83,2022-11-05
34810,871,6,SELL,101,355.06,2023-12-07
34811,47,3,SELL,360,927.64,2023-06-21
34812,515,4,BUY,327,98.95,2022-03-05
34813,642,7,BUY,840,1132.99,2022-12-20
34814,438,7,SELL,840,2336.77,2022-10-14
34815,584,6,BUY,565,730.69,2023-05-30
34816,671,1,BUY,86,716.77,2022-04-30
34817,904,10,BUY,171,151.46,2024-01-07
34818,427,6,SELL,578,1772.38,2022-09-19
34819,432,1,BUY,636,2108.82,2023-11-17
34820,130,5,BUY,68,156.15,2023-08-01
34821,22,6,SELL,979,1189.43,2024-04-17
34822,892,7,SELL,106,1837.23,2023-05-26
34823,389,8,BUY,5,2709.1,2022-07-05
34824,135,9,BUY,245,455.18,2024-02-03
34825,532,6,SELL,573,2125.98,2022-07-12
34826,220,7,BUY,828,784.87,2022-10-08
34827,333,4,SELL,620,1696.77,2024-05-06
34828,130,10,BUY,315,2021.96,2022-10-17
34829,32,7,BUY,188,32.08,2022-04-01
34830,602,10,SELL,847,482.86,2023-11-07
34831,771,1,BUY,327,2102.07,2023-05-08
34832,425,3,BUY,204,596.94,2024-06-07
34833,298,1,SELL,39,2440.92,2022-02-06
34834,504,8,BUY,753,2146.67,2024-03-10
34835,845,3,SELL,972,2538.36,2022-08-06
34836,761,7,BUY,409,2152.35,2022-03-02
34837,981,2,BUY,775,2059.42,2023-07-16
34838,685,5,BUY,232,2518.18,2022-07-24
34839,357,3,SELL,585,1265.97,2023-01-13
34840,983,10,BUY,370,2676.66,2022-08-29
34841,455,3,BUY,516,2959.27,2024-03-27
34842,401,5,BUY,142,2282.14,2023-03-26
34843,988,8,SELL,491,744.43,2023-01-18
34844,896,2,BUY,108,1289.05,2022-02-25
34845,559,4,BUY,286,1248.45,2023-11-08
34846,990,4,SELL,135,1580.74,2023-01-12
34847,709,5,BUY,571,2050.43,2022-02-28
34848,920,6,BUY,201,42.87,2023-10-28
34849,455,9,SELL,125,643.12,2023-03-03
34850,891,5,BUY,199,1913.09,2022-12-10
34851,34,10,BUY,431,1037.29,2022-04-24
34852,766,8,BUY,98,691.33,2024-01-16
34853,248,5,SELL,202,2137.82,2023-02-11
34854,946,3,SELL,258,2491.75,2023-04-23
34855,42,6,BUY,651,2736.13,2023-03-20
34856,801,4,SELL,649,2673.1,2022-08-08
34857,123,5,BUY,134,2128.62,2022-02-14
34858,27,8,SELL,662,2843.93,2022-09-28
34859,462,4,SELL,782,2751.14,2023-03-24
34860,571,7,SELL,16,616.46,2023-06-13
34861,147,3,BUY,211,641.59,2023-11-15
34862,496,4,SELL,518,1374.21,2024-05-30
34863,627,8,SELL,589,1005.56,2022-08-19
34864,486,8,SELL,490,2903.43,2023-09-21
34865,460,9,BUY,480,2196.27,2022-01-27
34866,899,4,BUY,387,1159.25,2022-10-18
34867,711,10,BUY,477,667.06,2022-09-26
34868,128,4,BUY,180,2332.97,2022-04-08
34869,376,5,SELL,437,2001.55,2023-09-12
34870,995,5,BUY,893,1921.5,2024-01-24
34871,665,3,BUY,225,2650.94,2023-11-12
34872,881,1,BUY,931,782.37,2022-05-18
34873,783,10,BUY,627,452.75,2023-03-20
34874,851,1,SELL,674,2623.32,2023-10-03
34875,956,8,BUY,117,100.53,2024-02-17
34876,83,4,BUY,271,2969.47,2023-12-10
34877,535,10,BUY,381,764.75,2022-12-25
34878,523,2,BUY,189,1594.47,2023-11-06
34879,699,6,SELL,92,2720.68,2023-12-07
34880,981,9,BUY,621,1190.29,2023-07-08
34881,628,5,BUY,141,855.17,2022-09-23
34882,674,3,SELL,192,75.43,2024-03-09
34883,103,4,SELL,247,2696.27,2023-08-14
34884,755,2,BUY,687,1687.02,2022-01-09
34885,519,7,SELL,140,397.65,2024-04-30
34886,362,4,SELL,226,2408.93,2023-10-20
34887,684,4,BUY,417,936.42,2023-09-26
34888,256,8,SELL,98,31.83,2024-05-23
34889,247,10,BUY,443,1273.24,2022-09-13
34890,987,5,BUY,725,2329.97,2023-07-26
34891,192,3,SELL,684,2423.42,2022-06-07
34892,626,6,BUY,558,1436.78,2023-02-18
34893,535,8,SELL,571,2806.86,2022-06-17
34894,870,10,BUY,390,2993.23,2022-11-10
34895,314,1,SELL,862,278.21,2023-02-13
34896,276,9,SELL,490,129.83,2024-05-01
34897,923,4,SELL,552,1601.18,2022-08-12
34898,373,5,SELL,206,1777.38,2023-03-06
34899,444,10,SELL,347,128.74,2023-06-29
34900,648,3,SELL,185,1117.51,2023-01-15
34901,869,9,BUY,517,2067.57,2023-08-03
34902,195,6,SELL,660,1066.28,2022-12-07
34903,258,1,SELL,82,1064.41,2022-12-10
34904,790,9,BUY,205,2452.83,2022-06-18
34905,582,5,SELL,43,121.02,2023-12-06
34906,871,3,SELL,62,2575.26,2023-08-27
34907,360,4,SELL,14,136.3,2023-12-08
34908,548,5,BUY,377,47.89,2024-03-26
34909,108,1,SELL,224,1245.44,2024-02-11
34910,24,10,BUY,195,26.12,2022-05-11
34911,652,3,BUY,929,464.36,2023-07-06
34912,465,7,SELL,329,1050.23,2024-04-16
34913,22,9,BUY,32,1052.16,2024-01-24
34914,502,6,BUY,306,387.12,2023-10-09
34915,851,4,SELL,136,2260.78,2023-12-13
34916,841,4,SELL,916,1534.97,2023-08-21
34917,716,9,SELL,664,2179.6,2022-08-09
34918,892,1,BUY,105,1251.5,2022-09-24
34919,736,6,SELL,371,163.4,2023-11-15
34920,501,4,SELL,757,2758.09,2023-09-26
34921,735,3,SELL,168,413.03,2022-12-09
34922,593,1,SELL,760,437.22,2023-10-06
34923,407,5,BUY,996,886.33,2022-01-26
34924,330,4,BUY,914,1601.74,2022-02-19
34925,703,10,SELL,614,940.56,2023-11-11
34926,286,4,BUY,630,1916.5,2023-01-26
34927,147,8,SELL,471,1646.2,2024-04-09
34928,794,2,SELL,709,1961.2,2023-08-13
34929,986,10,BUY,273,288.88,2023-01-06
34930,384,10,BUY,289,2804.39,2023-08-21
34931,11,4,BUY,112,1145.99,2022-03-23
34932,276,1,BUY,273,2150.84,2024-01-03
34933,886,2,SELL,372,139.29,2023-08-26
34934,568,10,SELL,791,2486.38,2023-11-07
34935,685,10,BUY,334,1764.53,2023-07-11
34936,964,3,SELL,840,110.02,2023-06-30
34937,303,1,SELL,609,140.12,2023-03-27
34938,204,2,SELL,117,983.49,2022-12-19
34939,345,7,BUY,901,727.47,2023-11-03
34940,760,10,BUY,7,2930.54,2022-04-09
34941,826,10,SELL,577,1682.45,2023-07-02
34942,266,6,BUY,776,1010.33,2023-01-07
34943,22,2,SELL,964,2272.58,2023-02-24
34944,839,1,BUY,46,1674.3,2023-03-16
34945,536,10,SELL,811,1215.73,2023-11-19
34946,706,9,SELL,728,313.35,2023-09-02
34947,96,1,BUY,88,230.15,2023-03-18
34948,981,10,SELL,525,324.23,2024-02-13
34949,445,5,BUY,434,891.0,2022-12-30
34950,263,9,BUY,356,2814.94,2023-04-24
34951,584,9,SELL,179,980.76,2023-12-01
34952,755,6,BUY,210,249.78,2022-04-22
34953,383,3,BUY,45,2187.17,2022-05-02
34954,550,2,SELL,28,2399.15,2023-03-30
34955,917,3,BUY,420,916.79,2023-10-07
34956,392,1,SELL,14,2279.82,2024-02-06
34957,889,3,BUY,925,354.71,2023-12-25
34958,601,2,SELL,516,1951.27,2022-01-18
34959,540,8,BUY,861,1942.13,2024-06-02
34960,92,10,SELL,847,1767.44,2023-03-22
34961,566,7,SELL,876,462.98,2022-08-14
34962,159,1,SELL,757,1543.62,2022-01-27
34963,884,1,BUY,148,786.85,2024-04-25
34964,228,5,BUY,423,1108.34,2023-02-01
34965,473,4,BUY,929,2598.22,2022-07-18
34966,372,8,BUY,17,733.88,2022-08-29
34967,376,8,BUY,46,751.3,2024-03-30
34968,553,3,BUY,411,1316.11,2023-07-16
34969,37,5,BUY,547,750.68,2024-01-22
34970,637,7,BUY,358,1888.99,2023-08-03
34971,934,8,BUY,518,1480.63,2022-12-11
34972,691,3,SELL,597,2331.23,2023-04-27
34973,844,8,BUY,166,2496.31,2024-03-17
34974,37,10,SELL,598,1615.47,2023-03-16
34975,101,9,SELL,313,1242.56,2023-05-04
34976,543,3,SELL,493,1822.21,2022-09-11
34977,190,2,BUY,764,1555.16,2024-03-06
34978,512,2,BUY,833,1116.7,2022-02-01
34979,658,5,SELL,32,1304.08,2023-08-29
34980,90,10,SELL,392,2535.32,2022-07-23
34981,6,1,BUY,486,1928.88,2023-06-24
34982,905,6,BUY,573,1923.54,2023-10-04
34983,139,7,SELL,278,2153.81,2022-02-05
34984,95,5,SELL,525,2984.54,2024-04-21
34985,631,8,BUY,186,1555.43,2022-07-24
34986,878,6,BUY,966,1837.95,2022-03-13
34987,632,1,SELL,695,1422.07,2023-05-30
34988,386,9,BUY,827,1039.4,2024-06-12
34989,123,5,SELL,807,2059.75,2023-09-20
34990,285,5,SELL,349,2077.68,2022-07-12
34991,366,1,SELL,533,1749.49,2022-01-19
34992,889,5,BUY,759,239.24,2022-04-22
34993,691,3,BUY,299,53.29,2022-09-28
34994,490,10,SELL,466,2430.01,2024-01-07
34995,325,3,BUY,451,337.16,2022-08-24
34996,407,10,BUY,346,1157.56,2023-03-20
34997,996,8,SELL,818,689.69,2024-03-23
34998,519,9,SELL,569,2430.58,2023-11-13
34999,896,6,SELL,497,466.98,2023-04-18
35000,824,3,BUY,133,1274.64,2023-03-22
35001,639,8,SELL,333,2781.23,2024-05-26
35002,77,3,BUY,437,2828.59,2023-11-11
35003,234,7,BUY,97,1694.21,2023-11-14
35004,830,2,BUY,1,2145.52,2022-12-03
35005,586,6,SELL,518,156.41,2023-07-31
35006,484,8,SELL,219,429.52,2022-01-25
35007,464,3,SELL,973,434.74,2022-12-05
